id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
15299276,17371727,10800.0,10800.0,10800.0, 36 months,17.57,388.13,D,D4,,,RENT,30000.0,Verified,May-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15299276,,debt_consolidation,Debt consolidation,441xx,OH,17.76,2.0,Jul-2002,1.0,8.0,,14.0,0.0,10349.0,63.5,26.0,f,6972.95,6972.95,5821.95,5821.95,3827.05,1994.9,0.0,0.0,0.0,Aug-2015,388.13,Feb-2016,Jan-2016,0.0,25.0,1.0,INDIVIDUAL,,,,0.0,0.0,10349.0,,,,,,,,,,,,16300.0,,,
10137437,11989237,10000.0,10000.0,10000.0, 36 months,10.99,327.34,B,B2,Account manager,10+ years,MORTGAGE,60000.0,Verified,Dec-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10137437,"  Borrower added on 12/27/13 > I'm a responsible borrower, always make my payments in a timely manner. I'm looking to consolidate my debt to able myself to make one payment and lower my interest rates in order to obtain my goal of being debt free.<br>",debt_consolidation,Debt consolidation,707xx,LA,21.15,0.0,Sep-2000,3.0,,,13.0,0.0,16258.0,53.7,21.0,w,0.0,0.0,5251.99,5251.99,4039.26,1196.36,16.37,0.0,0.0,May-2015,327.34,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,247036.0,,,,,,,,,,,,30300.0,,,
8666334,10438319,12600.0,12600.0,12600.0, 36 months,14.3,432.48,C,C1,Teacher,8 years,OWN,75000.0,Source Verified,Nov-2013,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8666334,,debt_consolidation,Consolodation,244xx,VA,5.28,0.0,Nov-1999,5.0,,,11.0,0.0,8836.0,62.7,20.0,f,5909.96,5909.96,9079.47,9079.47,6690.04,2389.43,0.0,0.0,0.0,Aug-2015,432.48,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,8836.0,,,,,,,,,,,,14100.0,,,
61472610,65591431,12000.0,12000.0,11975.0, 36 months,15.61,419.58,D,D1,Owner,10+ years,RENT,81000.0,Not Verified,Oct-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61472610,,debt_consolidation,Debt consolidation,897xx,NV,14.81,0.0,Dec-1966,0.0,,63.0,9.0,1.0,6691.0,47.5,26.0,f,11736.52,11712.07,393.56,392.74,263.48,130.08,0.0,0.0,0.0,Nov-2015,419.58,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,42118.0,,,,,,,,,,,,14100.0,,,
55575312,59177075,18275.0,18275.0,18275.0, 36 months,16.99,651.47,D,D3,Deveolmental Disabilities Clinician,5 years,MORTGAGE,50000.0,Verified,Jul-2015,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55575312,,small_business,Business,488xx,MI,25.04,0.0,Sep-2001,0.0,26.0,,12.0,0.0,11418.0,51.0,17.0,f,17882.27,17882.27,616.97,616.97,392.73,224.24,0.0,0.0,0.0,Aug-2015,651.47,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,221.0,170455.0,,,,,,,,,,,,22400.0,,,
55130087,58700866,20000.0,20000.0,20000.0, 60 months,19.19,520.91,E,E3, vice president relationship manager,5 years,MORTGAGE,150000.0,Source Verified,Jul-2015,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55130087,,credit_card,Credit card refinancing,953xx,CA,11.98,0.0,Oct-2003,2.0,33.0,,15.0,0.0,23346.0,62.6,23.0,w,19798.92,19798.92,478.27,478.27,201.08,277.19,0.0,0.0,0.0,Aug-2015,520.91,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,365610.0,,,,,,,,,,,,37300.0,,,
42264402,45231158,17500.0,17500.0,17500.0, 36 months,13.33,592.43,C,C3,Technician,2 years,RENT,60000.0,Verified,Mar-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42264402,,debt_consolidation,Debt consolidation,770xx,TX,27.24,0.0,Jan-2002,1.0,,,21.0,0.0,19282.0,46.8,43.0,f,14189.14,14189.14,4726.48,4726.48,3310.86,1415.62,0.0,0.0,0.0,Nov-2015,592.43,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,54770.0,,,,,,,,,,,,41200.0,,,
2837748,3420308,7000.0,7000.0,6950.0, 36 months,14.09,239.55,B,B5,shoprite supermarkets,10+ years,OWN,58000.0,Source Verified,Jan-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2837748,"  Borrower added on 12/27/12 > pay off all high interest credit cards and debts<br><br>  Borrower added on 12/28/12 > i over spent around the holidays on a few super high interest credit cards, i h am in the middle of preparing a wedding and i would like to pay off the cards, pay you guys off asap and start off clean<br>",debt_consolidation,quick pay,070xx,NJ,5.34,0.0,Mar-2003,0.0,,69.0,9.0,2.0,6903.0,53.5,11.0,f,0.0,0.0,8623.77809226,8562.18,7000.0,1623.78,0.0,0.0,0.0,Jan-2016,239.52,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,79.0,6903.0,,,,,,,,,,,,12900.0,,,
19986843,22209599,8000.0,8000.0,8000.0, 36 months,7.12,247.46,A,A3,Machinist,10+ years,RENT,55000.0,Verified,Oct-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19986843,,credit_card,Credit card refinancing,928xx,CA,7.07,0.0,Jan-2001,0.0,,74.0,6.0,2.0,3674.0,50.3,11.0,w,5945.81,5945.81,2468.27,2468.27,2054.19,414.08,0.0,0.0,0.0,Aug-2015,247.46,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,10557.0,,,,,,,,,,,,7300.0,,,
12495585,14507725,15000.0,15000.0,15000.0, 60 months,19.47,393.0,D,D5,Sonogram technician,4 years,OWN,42000.0,Source Verified,Apr-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12495585,,debt_consolidation,Debt consolidation,110xx,NY,26.91,0.0,Aug-2008,1.0,,,15.0,0.0,13891.0,73.1,19.0,w,11661.0,11661.0,7902.0,7902.0,3339.0,4563.0,0.0,0.0,0.0,Jan-2016,400.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,53212.0,,,,,,,,,,,,19000.0,,,
1391011,1637858,7000.0,7000.0,7000.0, 36 months,14.09,239.55,B,B5,Hanabi,2 years,OWN,65000.0,Not Verified,Jul-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1391011,"  Borrower added on 07/09/12 > Made some bad choices as a student, finally woke up and realized the poison pill I took. I am very eager to become financially stable and the first step for me is to get rid of the credit card balance with high interests.<br>",credit_card,Save interest charges,750xx,TX,19.94,0.0,Apr-2006,3.0,,,10.0,0.0,11208.0,68.8,18.0,f,0.0,0.0,8620.35756382,8620.36,7000.0,1620.36,0.0,0.0,0.0,Jul-2015,248.84,,Jul-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
44865238,47942953,11000.0,11000.0,11000.0, 36 months,13.99,375.91,C,C4,Sales Assistant,2 years,RENT,36000.0,Source Verified,Apr-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44865238,,debt_consolidation,Debt consolidation,346xx,FL,22.87,0.0,Nov-1998,0.0,46.0,113.0,12.0,1.0,10780.0,57.6,17.0,f,9291.98,9291.98,2747.18,2747.18,1708.02,963.96,75.2,0.0,0.0,Dec-2015,814.0,Feb-2016,Jan-2016,0.0,46.0,1.0,INDIVIDUAL,,,,0.0,0.0,20428.0,,,,,,,,,,,,18700.0,,,
13017714,15049916,25450.0,25450.0,25450.0, 60 months,17.57,640.33,D,D2,Teacher,8 years,MORTGAGE,58000.0,Source Verified,Mar-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13017714,,debt_consolidation,Debt consolidation,198xx,DE,27.35,0.0,Feb-2002,0.0,,,25.0,0.0,8049.0,50.6,53.0,w,20324.94,20324.94,10885.61,10885.61,5125.06,5760.55,0.0,0.0,0.0,Sep-2015,640.33,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,256181.0,,,,,,,,,,,,15900.0,,,
17432859,19555410,7975.0,7975.0,7975.0, 36 months,16.29,281.53,D,D2,Registered Nurse,< 1 year,MORTGAGE,42000.0,Source Verified,Jun-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17432859,,debt_consolidation,Debt consolidation,321xx,FL,16.17,0.0,Aug-2008,3.0,,111.0,19.0,1.0,5492.0,47.3,31.0,f,0.0,0.0,9616.68,9616.68,7975.0,1641.68,0.0,0.0,0.0,Jan-2016,4531.44,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,147.0,203214.0,,,,,,,,,,,,11600.0,,,
54534233,58114968,35000.0,35000.0,34900.0, 60 months,22.99,986.47,F,F2,dues manager,10+ years,RENT,85000.0,Verified,Jul-2015,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54534233,,debt_consolidation,Debt consolidation,107xx,NY,29.18,0.0,Aug-1989,2.0,72.0,,24.0,0.0,35429.0,80.0,35.0,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,40572.0,,,,,,,,,,,,44300.0,,,
15781388,17873842,6575.0,6575.0,6575.0, 36 months,25.57,263.41,F,F5,,,OWN,22000.0,Verified,Jun-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15781388,,other,Other,936xx,CA,23.51,0.0,Sep-1973,2.0,43.0,36.0,6.0,4.0,3014.0,25.3,13.0,f,0.0,0.0,526.82,526.82,249.24,277.58,0.0,0.0,0.0,Aug-2014,263.41,,Oct-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,320.0,10830.0,,,,,,,,,,,,11900.0,,,
1626286,1898533,6000.0,6000.0,6000.0, 36 months,13.11,202.49,B,B4,Bronx Lebanon Hospital,10+ years,RENT,55000.0,Not Verified,Nov-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1626286,,debt_consolidation,Moving expenses,104xx,NY,6.96,0.0,Oct-1996,3.0,,,2.0,0.0,12349.0,82.9,6.0,f,0.0,0.0,6971.61370732,6971.61,6000.0,971.61,0.0,0.0,0.0,Jun-2014,3332.19,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,12349.0,,,,,,,,,,,,14900.0,,,
7725036,9427168,10000.0,10000.0,10000.0, 36 months,17.76,360.33,D,D1,Auto Mechanic,10+ years,MORTGAGE,41000.0,Not Verified,Oct-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7725036,,debt_consolidation,consolidate credit cards,440xx,OH,20.57,0.0,Mar-2001,2.0,,,15.0,0.0,15368.0,55.7,32.0,f,0.0,0.0,2634.05,2634.05,646.34,566.63,18.02,1403.06,24.2306,Jun-2014,120.21,,Jun-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,73.0,18872.0,,,,,,,,,,,,27600.0,,,
17493426,19615951,15000.0,15000.0,14950.0, 60 months,24.08,432.22,F,F2,SANITATION WORKER,6 years,RENT,100000.0,Source Verified,Jun-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17493426,,debt_consolidation,Debt consolidation,113xx,NY,13.22,0.0,Jul-2000,2.0,39.0,86.0,12.0,2.0,10787.0,43.8,22.0,f,0.0,0.0,4322.2,4307.79,1437.26,2884.94,0.0,0.0,0.0,Apr-2015,432.22,,Jan-2016,0.0,39.0,1.0,INDIVIDUAL,,,,0.0,0.0,36672.0,,,,,,,,,,,,24600.0,,,
22332788,24655637,15000.0,15000.0,15000.0, 36 months,12.49,501.74,B,B5,Respiratory Therapist,4 years,RENT,60000.0,Source Verified,Jul-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=22332788,,debt_consolidation,Debt consolidation,802xx,CO,21.08,0.0,Jun-1999,0.0,39.0,,8.0,0.0,7002.0,88.6,22.0,f,9452.21,9452.21,7749.45,7749.45,5547.79,2161.57,40.09,0.0,0.0,Jan-2016,700.0,Jan-2016,Jan-2016,0.0,39.0,1.0,INDIVIDUAL,,,,0.0,0.0,36065.0,,,,,,,,,,,,7900.0,,,
19266295,21459068,5000.0,5000.0,5000.0, 36 months,18.24,181.37,D,D5,PERSONAL BANKER,1 year,RENT,50000.0,Source Verified,Jun-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19266295,,debt_consolidation,Debt consolidation,951xx,CA,21.44,0.0,Dec-2009,1.0,,,12.0,0.0,16662.0,69.7,15.0,w,3081.61,3081.61,2800.0,2800.0,1918.39,881.61,0.0,0.0,0.0,Aug-2015,200.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,290333.0,,,,,,,,,,,,23900.0,,,
3434606,4336757,12000.0,12000.0,11900.0, 36 months,18.75,438.36,D,D3,Rio Hotel & Casino,2 years,RENT,35000.0,Verified,Mar-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3434606,,small_business,Business,891xx,NV,20.57,0.0,May-2004,0.0,,,11.0,0.0,33432.0,93.1,16.0,f,0.0,0.0,1535.37,1522.57,504.89,370.53,0.0,659.95,6.35,May-2013,438.36,,Oct-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,33432.0,,,,,,,,,,,,35900.0,,,
16282081,18384554,20000.0,20000.0,20000.0, 36 months,12.49,668.98,B,B5,HR/Benefits Administrator,8 years,OWN,100000.0,Verified,Jul-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16282081,,debt_consolidation,Debt consolidation,941xx,CA,4.61,0.0,Mar-1994,0.0,,,6.0,0.0,23321.0,40.8,17.0,w,0.0,0.0,21584.33,21584.33,20000.0,1584.33,0.0,0.0,0.0,Mar-2015,16901.47,,Mar-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,23321.0,,,,,,,,,,,,57100.0,,,
45182276,48259996,15000.0,15000.0,15000.0, 36 months,18.84,548.63,E,E2,Teacher,2 years,RENT,45000.0,Verified,Apr-2015,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=45182276,,small_business,Business,967xx,HI,37.66,0.0,Apr-2007,1.0,,,8.0,0.0,7513.0,67.7,11.0,f,0.0,0.0,1081.56,1081.56,631.18,450.38,0.0,0.0,0.0,Jun-2015,548.63,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,62017.0,,,,,,,,,,,,11100.0,,,
3151339,3863924,24000.0,24000.0,24000.0, 36 months,12.12,798.52,B,B3,Chase,9 years,MORTGAGE,150000.0,Source Verified,Feb-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3151339,  Borrower added on 01/16/13 > This loan is to pay off my credit card debt to allow me to start saving<br>,debt_consolidation,Loan,954xx,CA,5.85,0.0,Jan-2000,2.0,,,11.0,0.0,11138.0,53.8,18.0,f,0.0,0.0,28665.4112492,28665.41,24000.0,4665.41,0.0,0.0,0.0,Sep-2015,4713.41,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,20367.0,,,,,,,,,,,,20700.0,,,
23563245,25956191,14000.0,14000.0,14000.0, 36 months,13.98,478.36,C,C3,IT Business Analyst,1 year,RENT,78000.0,Not Verified,Aug-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23563245,,debt_consolidation,Debt consolidation,330xx,FL,17.97,0.0,Oct-1994,1.0,,,20.0,0.0,3474.0,40.4,33.0,w,0.0,0.0,15374.85,15374.85,14000.0,1374.85,0.0,0.0,0.0,May-2015,11547.97,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,1283.0,93947.0,,,,,,,,,,,,8600.0,,,
1454727,1708929,6000.0,6000.0,6000.0, 36 months,15.31,208.91,C,C2,Merck Pharmaceuticals,3 years,MORTGAGE,90000.0,Not Verified,Aug-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1454727,  Borrower added on 08/06/12 > Debt consolidation<br><br> Borrower added on 08/06/12 > Debt consolidation<br><br> Borrower added on 08/06/12 > This loan will be used for debt consolidation of smaller balances to reduce the overall interest and monthly pay amount currently incurred.<br>,debt_consolidation,consolidation ,275xx,NC,15.68,0.0,Jun-1998,1.0,59.0,,10.0,0.0,5263.0,48.3,30.0,f,0.0,0.0,7427.92283256,7427.92,6000.0,1427.92,0.0,0.0,0.0,Dec-2014,1789.33,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
5425679,6797877,13475.0,13475.0,13475.0, 36 months,16.29,475.68,C,C4,UNION PACIFIC RR,10+ years,MORTGAGE,102000.0,Verified,Jun-2013,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5425679,  Borrower added on 05/22/13 > PAY OFF CREDIT CARDS<br>,debt_consolidation,DEBT PAYOFF,747xx,OK,29.29,3.0,Oct-1999,0.0,7.0,,16.0,0.0,12543.0,82.0,61.0,f,3591.1,3591.1,13313.76,13313.76,9883.9,3429.86,0.0,0.0,0.0,Nov-2015,475.68,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,353086.0,,,,,,,,,,,,15300.0,,,
26178068,28651078,14000.0,14000.0,14000.0, 60 months,13.98,325.62,C,C3,nurse,4 years,MORTGAGE,65000.0,Not Verified,Sep-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=26178068,,debt_consolidation,Debt consolidation,060xx,CT,30.34,0.0,Aug-2006,0.0,,,11.0,0.0,1683.0,28.0,15.0,w,0.0,0.0,651.24,651.24,326.93,324.31,0.0,0.0,0.0,Nov-2014,325.62,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,108927.0,,,,,,,,,,,,6000.0,,,
11985313,13977468,4800.0,4800.0,4800.0, 36 months,23.43,186.89,F,F1,Letter Carrier,10+ years,MORTGAGE,70000.0,Not Verified,Mar-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11985313,,debt_consolidation,Debt consolidation,986xx,WA,20.55,0.0,Jun-1993,0.0,,,18.0,0.0,35409.0,71.1,33.0,f,0.0,0.0,6255.03,6255.03,4800.0,1455.03,0.0,0.0,0.0,Oct-2015,2891.01,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,156850.0,,,,,,,,,,,,49800.0,,,
6886971,8528968,12000.0,12000.0,12000.0, 36 months,15.88,421.18,C,C4,crop production services,10+ years,MORTGAGE,80000.0,Not Verified,Sep-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6886971,  Borrower added on 08/25/13 > debt consolidation<br>,debt_consolidation,Debt consolidation,934xx,CA,22.47,0.0,Feb-2001,3.0,,,17.0,0.0,14412.0,49.4,23.0,f,0.0,0.0,9073.68,9073.68,6642.58,2410.04,21.06,0.0,0.0,Apr-2015,905.64,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,319938.0,,,,,,,,,,,,29200.0,,,
7708277,9409896,24000.0,24000.0,24000.0, 36 months,19.2,882.18,D,D3,"Director, Regional Development",< 1 year,RENT,81000.0,Source Verified,Oct-2013,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7708277,,credit_card,Credit card refinancing,925xx,CA,19.24,0.0,Feb-2001,1.0,29.0,,16.0,0.0,23732.0,55.3,35.0,w,10986.54,10986.54,19407.96,19407.96,13013.46,6394.5,0.0,0.0,0.0,Aug-2015,882.18,Feb-2016,Jan-2016,0.0,29.0,1.0,INDIVIDUAL,,,,0.0,0.0,62792.0,,,,,,,,,,,,42900.0,,,
41132773,44008673,10000.0,10000.0,10000.0, 36 months,6.39,305.99,A,A2,Financial Secretary,10+ years,MORTGAGE,77000.0,Not Verified,Feb-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41132773,,credit_card,Credit card refinancing,324xx,FL,13.86,1.0,Mar-1991,0.0,11.0,,18.0,0.0,47269.0,70.6,43.0,w,0.0,0.0,10495.48,10495.48,10000.0,495.48,0.0,0.0,0.0,Jan-2016,7745.12,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,161183.0,,,,,,,,,,,,67000.0,,,
10165953,12018046,12000.0,12000.0,12000.0, 36 months,12.85,403.47,B,B4,Attorney / Partner,10+ years,MORTGAGE,270500.0,Verified,Dec-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10165953,,credit_card,Refinance,430xx,OH,12.95,0.0,Aug-1993,2.0,77.0,,10.0,0.0,162139.0,89.1,36.0,w,0.0,0.0,14191.59,14191.59,12000.0,2191.59,0.0,0.0,0.0,Dec-2015,5315.25,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,630857.0,,,,,,,,,,,,184600.0,,,
50213714,53592437,13000.0,13000.0,13000.0, 60 months,16.55,319.95,D,D2,Supervisor,10+ years,MORTGAGE,51400.0,Source Verified,May-2015,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50213714,,debt_consolidation,Debt consolidation,120xx,NY,18.02,1.0,Dec-2001,0.0,18.0,,6.0,0.0,8390.0,88.3,16.0,f,12572.18,12572.18,947.9,947.9,427.82,520.08,0.0,0.0,0.0,Aug-2015,319.95,Feb-2016,Jan-2016,0.0,32.0,1.0,INDIVIDUAL,,,,0.0,0.0,107497.0,,,,,,,,,,,,9500.0,,,
11955625,13947772,28000.0,28000.0,28000.0, 60 months,17.57,704.49,D,D2,Senior Sales Executive,< 1 year,MORTGAGE,90000.0,Source Verified,Feb-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11955625,,debt_consolidation,Debt consolidation,347xx,FL,15.3,0.0,Jan-1990,0.0,54.0,,7.0,0.0,5143.0,90.2,11.0,f,21984.33,21984.33,12680.82,12680.82,6015.67,6665.15,0.0,0.0,0.0,Aug-2015,704.49,Feb-2016,Jan-2016,0.0,54.0,1.0,INDIVIDUAL,,,,0.0,0.0,40728.0,,,,,,,,,,,,5700.0,,,
1511685,1773647,18000.0,18000.0,17750.0, 36 months,14.33,618.09,C,C1,Lazard,2 years,RENT,245000.0,Verified,Sep-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1511685,  Borrower added on 08/30/12 > Loan purposed to consolidate small portfolio of credit cards and student loans ahead of full prepayment March 2013 in anticipation of bonus. Thank you for your consideration!<br>,debt_consolidation,Professional Seeks Student Loan Consol.,100xx,NY,3.68,0.0,Jun-2002,0.0,53.0,,12.0,0.0,23837.0,82.3,20.0,f,0.0,0.0,22010.9292716,21705.2,18000.0,4010.93,0.0,0.0,0.0,Jan-2015,5334.4,,Jan-2016,0.0,53.0,1.0,INDIVIDUAL,,,,0.0,0.0,35834.0,,,,,,,,,,,,29400.0,,,
8560590,10312029,7125.0,7125.0,7125.0, 36 months,18.55,259.56,D,D2,WAREHOUSE,10+ years,RENT,45000.0,Not Verified,Nov-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8560590,,credit_card,CREDIT CARD,284xx,NC,12.69,0.0,May-2003,2.0,72.0,,10.0,0.0,4875.0,55.4,14.0,f,0.0,0.0,3114.48,3114.48,1953.47,1161.01,0.0,0.0,0.0,Nov-2014,259.56,,Jan-2016,0.0,72.0,1.0,INDIVIDUAL,,,,0.0,0.0,9186.0,,,,,,,,,,,,8800.0,,,
49954797,53323580,10000.0,10000.0,10000.0, 36 months,15.61,349.65,D,D1,Criminal Arraignment Clerk,< 1 year,RENT,32000.0,Not Verified,May-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=49954797,,debt_consolidation,Debt consolidation,972xx,OR,28.96,0.0,Aug-2006,0.0,,,14.0,0.0,12816.0,60.5,27.0,f,0.0,0.0,10117.08,10117.08,10000.0,117.08,0.0,0.0,0.0,Jun-2015,10125.75,,Aug-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,29830.0,,,,,,,,,,,,21200.0,,,
43520322,46547078,12550.0,12550.0,12500.0, 36 months,16.99,447.38,D,D3,,,OWN,35000.0,Verified,Mar-2015,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43520322,,debt_consolidation,Debt consolidation,117xx,NY,18.35,0.0,Oct-2000,0.0,,53.0,12.0,1.0,11955.0,42.2,14.0,f,11162.81,11118.33,2213.21,2204.39,1387.19,826.02,0.0,0.0,0.0,Aug-2015,447.38,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,17964.0,,,,,,,,,,,,28300.0,,,
11235810,13147986,25000.0,25000.0,24950.0, 60 months,13.98,581.45,C,C1,Administrative Assistant,10+ years,MORTGAGE,62000.0,Source Verified,Feb-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11235810,  Borrower added on 02/06/14 > Parents past away 5 months from each other and charged their funeral expenses on my credit cards.<br>,debt_consolidation,Debt consolidation,921xx,CA,20.23,0.0,Aug-1980,0.0,,,13.0,0.0,16408.0,46.6,36.0,f,0.0,0.0,27496.1731452,27441.18,25000.0,2496.17,0.0,0.0,0.0,Nov-2014,22844.57,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,215984.0,,,,,,,,,,,,35200.0,,,
26177778,28650825,21000.0,21000.0,21000.0, 60 months,16.29,513.93,D,D2,Risk Officer,5 years,MORTGAGE,90000.0,Source Verified,Aug-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=26177778,,debt_consolidation,Debt consolidation,282xx,NC,32.06,0.0,Jul-1989,0.0,,,9.0,0.0,46462.0,84.8,23.0,w,0.0,0.0,3967.18,3967.18,460.82,567.04,0.0,2939.32,29.3932,Nov-2014,513.93,,Apr-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,166698.0,,,,,,,,,,,,54800.0,,,
